exp,country,trial,lat,lon,pg_id_n,variety_id_n,set,trait,paramater_id,plot_treatment,blue,se,ased,echidna,model,note
photogrid,france,23.1.40390,43.5704,-1.3005,PG_080,DTMA_29,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_027,Tzi9,core,LN_aboveear,INLF-ta1eaf,mean,6.7,0.2,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_008,CML254,core,LN_aboveear,INLF-ta1eaf,mean,5.5,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_104,CML424,core,LN_aboveear,INLF-ta1eaf,mean,5.4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_029,2369,core,LN_aboveear,INLF-ta1eaf,mean,5.6,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_066,CML566,core,LN_aboveear,INLF-ta1eaf,mean,7.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_036,NILASq4g31i06,core,LN_aboveear,INLF-ta1eaf,mean,5.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_078,CZL15085,core,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_003,CML10,core,LN_aboveear,INLF-ta1eaf,mean,6.1,0.2,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_009,CML333,core,LN_aboveear,INLF-ta1eaf,mean,6.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_014,CML431,core,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_082,CZL15206,core,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_002,Tzi8,core,LN_aboveear,INLF-ta1eaf,mean,5.2,0.2,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_045,CML5,core,LN_aboveear,INLF-ta1eaf,mean,7.4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_055,CML328,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_108,oax_70,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_016,CML277,core,LN_aboveear,INLF-ta1eaf,mean,6.9,0.2,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_050,CML247,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_034,NILASq4g71i03,core,LN_aboveear,INLF-ta1eaf,mean,5.8,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_054,CML322,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_024,GCP_193,core,LN_aboveear,INLF-ta1eaf,mean,5.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_061,CML473,core,LN_aboveear,INLF-ta1eaf,mean,7.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_123,BARB5_SSD01,core,LN_aboveear,INLF-ta1eaf,mean,5.4,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_072,CZL1358,core,LN_aboveear,INLF-ta1eaf,mean,NA,NA,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_063,CML542,core,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_015,tams_125,core,LN_aboveear,INLF-ta1eaf,mean,7.1,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_094,VL1253,core,LN_aboveear,INLF-ta1eaf,mean,7.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_098,Oh43,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_032,LH195,core,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_060,CML471,core,LN_aboveear,INLF-ta1eaf,mean,6.4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_035,NILASq4g31i04,core,LN_aboveear,INLF-ta1eaf,mean,5.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_018,KI3,core,LN_aboveear,INLF-ta1eaf,mean,5.8,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_042,bov_635,core,LN_aboveear,INLF-ta1eaf,mean,5.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_020,DTMA_6,core,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_011,CML52,core,LN_aboveear,INLF-ta1eaf,mean,6.4,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_046,CML69,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_033,PH207,core,LN_aboveear,INLF-ta1eaf,mean,4.7,0.2,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_121,CUBA54_HD102,core,LN_aboveear,INLF-ta1eaf,mean,5.7,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_085,CZL17015,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_004,CML258,core,LN_aboveear,INLF-ta1eaf,mean,6.2,0.2,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_023,KI11,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_031,B104,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_057,ECUA476_SSD01,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_022,CML341,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_083,CZL16020,core,LN_aboveear,INLF-ta1eaf,mean,8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_010,CML444,core,LN_aboveear,INLF-ta1eaf,mean,5.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_073,CZL1461,core,LN_aboveear,INLF-ta1eaf,mean,8.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_026,CML373,core,LN_aboveear,INLF-ta1eaf,mean,7.5,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_059,CML460,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_105,CML541,core,LN_aboveear,INLF-ta1eaf,mean,7.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_124,GUAD6_SSD01,core,LN_aboveear,INLF-ta1eaf,mean,7.1,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_043,CAL152,core,LN_aboveear,INLF-ta1eaf,mean,6.4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_119,CML593,core,LN_aboveear,INLF-ta1eaf,mean,7.2,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_093,VL1018816,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_114,CAL1469,core,LN_aboveear,INLF-ta1eaf,mean,7,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_013,GCP_195,core,LN_aboveear,INLF-ta1eaf,mean,6.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_058,CML456,core,LN_aboveear,INLF-ta1eaf,mean,3.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_037,NILASq4g41i07,core,LN_aboveear,INLF-ta1eaf,mean,5.2,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_089,Ki44,core,LN_aboveear,INLF-ta1eaf,mean,5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_122,CUBA54_HD105,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_044,CLA41,core,LN_aboveear,INLF-ta1eaf,mean,5.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_091,SC_Malawi,core,LN_aboveear,INLF-ta1eaf,mean,4.7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_087,K64R,core,LN_aboveear,INLF-ta1eaf,mean,5.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_025,CML287,core,LN_aboveear,INLF-ta1eaf,mean,7.1,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_051,CML281,core,LN_aboveear,INLF-ta1eaf,mean,10.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_074,CZL1465,core,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_039,CAL14113,core,LN_aboveear,INLF-ta1eaf,mean,9.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_028,LH123Ht,core,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_102,NC338,core,LN_aboveear,INLF-ta1eaf,mean,4.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_069,CML592,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_056,CML440,core,LN_aboveear,INLF-ta1eaf,mean,7.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_048,CML196,core,LN_aboveear,INLF-ta1eaf,mean,8.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_040,mor_17,core,LN_aboveear,INLF-ta1eaf,mean,4.6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_077,CZL15081,core,LN_aboveear,INLF-ta1eaf,mean,6.4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_103,CML331,core,LN_aboveear,INLF-ta1eaf,mean,7.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_041,CAL1440,core,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_100,NC358,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_086,CZL20003,core,LN_aboveear,INLF-ta1eaf,mean,7.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_071,CZL04021,core,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_088,Ki14,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_097,B37,core,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_067,CML568,core,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_099,Mo17,core,LN_aboveear,INLF-ta1eaf,mean,4.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_070,CML587,core,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_001,EM1197,core,LN_aboveear,INLF-ta1eaf,mean,5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_049,CML228,core,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_107,BRVI142_HD102,core,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_081,CZL15194,core,LN_aboveear,INLF-ta1eaf,mean,6.7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_075,CZL15003,core,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_084,CZL16078,core,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_076,CZL15007,core,LN_aboveear,INLF-ta1eaf,mean,6.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_005,CML332,core,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_095,ZL109126,core,LN_aboveear,INLF-ta1eaf,mean,7.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_062,CML537,core,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_090,LP1037,core,LN_aboveear,INLF-ta1eaf,mean,4.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_007,OAXAGP1_SSD01,core,LN_aboveear,INLF-ta1eaf,mean,5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_038,BA90,core,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_068,CML570,core,LN_aboveear,INLF-ta1eaf,mean,7.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_053,GUAD6_HD201,core,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_021,CML425,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_096,ZL111056,core,LN_aboveear,INLF-ta1eaf,mean,7.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_101,M37W,core,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_106,CML545,core,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_017,CLA105,core,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_047,CML103,core,LN_aboveear,INLF-ta1eaf,mean,4.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_012,CLA127,core,LN_aboveear,INLF-ta1eaf,mean,6.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_286,CZL_164,exp1,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_220,CLA35,exp1,LN_aboveear,INLF-ta1eaf,mean,7.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_217,CLA17,exp1,LN_aboveear,INLF-ta1eaf,mean,NA,NA,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_251,CML451,exp1,LN_aboveear,INLF-ta1eaf,mean,NA,NA,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_206,FP1,exp1,LN_aboveear,INLF-ta1eaf,mean,5.4,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_295,CZL1423,exp1,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_270,CML67,exp1,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_205,F353,exp1,LN_aboveear,INLF-ta1eaf,mean,4.6,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_297,CZL15146,exp1,LN_aboveear,INLF-ta1eaf,mean,5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_404,BRVI142_HD105,exp1,LN_aboveear,INLF-ta1eaf,mean,5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_265,CML549,exp1,LN_aboveear,INLF-ta1eaf,mean,8.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_304,CZL15225,exp1,LN_aboveear,INLF-ta1eaf,mean,7.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_223,CML108,exp1,LN_aboveear,INLF-ta1eaf,mean,5.8,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_388,Tzi18,exp1,LN_aboveear,INLF-ta1eaf,mean,7.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_301,CZL15167,exp1,LN_aboveear,INLF-ta1eaf,mean,6.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_449,MGA201_HD112,exp1,LN_aboveear,INLF-ta1eaf,mean,6.7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_202,D06,exp1,LN_aboveear,INLF-ta1eaf,mean,5.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_400,BOZM0214_SSD01,exp1,LN_aboveear,INLF-ta1eaf,mean,4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_412,GFO059_HD114,exp1,LN_aboveear,INLF-ta1eaf,mean,4.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_316,DTMA_1,exp1,LN_aboveear,INLF-ta1eaf,mean,5.7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_208,PHT77,exp1,LN_aboveear,INLF-ta1eaf,mean,5.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_437,BRVI104_HD108,exp1,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_212,CamInb117,exp1,LN_aboveear,INLF-ta1eaf,mean,5.4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_231,CML165,exp1,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_411,ECUA500_SSD01,exp1,LN_aboveear,INLF-ta1eaf,mean,4.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_235,CML206,exp1,LN_aboveear,INLF-ta1eaf,mean,6,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_321,DTMA_136,exp1,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_406,CHIH218_SSD01,exp1,LN_aboveear,INLF-ta1eaf,mean,5.5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_440,CRIC141_HD101,exp1,LN_aboveear,INLF-ta1eaf,mean,5.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_252,CML488,exp1,LN_aboveear,INLF-ta1eaf,mean,6,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_210,ATPS425W,exp1,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_232,CML171,exp1,LN_aboveear,INLF-ta1eaf,mean,6.8,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_298,CZL15147,exp1,LN_aboveear,INLF-ta1eaf,mean,5.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_384,NC354,exp1,LN_aboveear,INLF-ta1eaf,mean,4,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_279,CZL_155,exp1,LN_aboveear,INLF-ta1eaf,mean,8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_455,CML341_y,exp1,LN_aboveear,INLF-ta1eaf,mean,7.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_355,G31,exp1,LN_aboveear,INLF-ta1eaf,mean,6,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_334,DTMA_24,exp1,LN_aboveear,INLF-ta1eaf,mean,5,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_339,DTMA_283,exp1,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_250,CML450,exp1,LN_aboveear,INLF-ta1eaf,mean,8,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_314,CZL20004,exp1,LN_aboveear,INLF-ta1eaf,mean,6.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_293,CZL0814,exp1,LN_aboveear,INLF-ta1eaf,mean,6.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_240,CML320,exp1,LN_aboveear,INLF-ta1eaf,mean,8.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_219,CLA222,exp1,LN_aboveear,INLF-ta1eaf,mean,7.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_246,CML38,exp1,LN_aboveear,INLF-ta1eaf,mean,5.1,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_439,BRVI142_HD106,exp1,LN_aboveear,INLF-ta1eaf,mean,5.2,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_271,CML72,exp1,LN_aboveear,INLF-ta1eaf,mean,5.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_283,CZL_160,exp1,LN_aboveear,INLF-ta1eaf,mean,5.7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_203,DK4676A,exp1,LN_aboveear,INLF-ta1eaf,mean,5.9,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_386,TX777,exp1,LN_aboveear,INLF-ta1eaf,mean,5.8,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_227,CML141,exp1,LN_aboveear,INLF-ta1eaf,mean,5.3,0.3,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_417,MART4_HD106,exp1,LN_aboveear,INLF-ta1eaf,mean,7,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_356,G71,exp1,LN_aboveear,INLF-ta1eaf,mean,6.3,0.5,0.6,photogrid_fr.es,1,NA
photogrid,france,23.1.40390,43.5704,-1.3005,PG_259,CML536,exp1,LN_aboveear,INLF-ta1eaf,mean,6.8,0.5,0.6,photogrid_fr.es,1,NA
